request_number request_time update_number update_time
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,5,207.000000
0,0.000000,9,314.000000
0,0.000000,15,517.000000
0,0.000000,18,588.000000
6,27.000000,21,678.000000
6,29.000000,28,887.000000
4,22.000000,33,1050.000000
4,36.000000,36,1193.000000
9,45.000000,38,1223.000000
13,66.000000,42,1351.000000
9,63.000000,45,1580.000000
7,63.000000,49,1666.000000
14,66.000000,51,1610.000000
16,94.000000,56,1871.000000
8,54.000000,62,2034.000000
17,79.000000,64,1317.000000
15,58.000000,69,1432.000000
20,78.000000,73,1511.000000
18,77.000000,78,1632.000000
17,76.000000,81,1746.000000
22,110.000000,82,1701.000000
26,155.000000,88,3068.000000
15,169.000000,93,3377.000000
24,269.000000,96,3355.000000
26,249.000000,99,2160.000000
28,181.000000,99,3454.000000
28,218.000000,102,3560.000000
22,133.000000,105,3584.000000
35,164.000000,106,2281.000000
24,147.000000,107,2349.000000
27,192.000000,107,2330.000000
26,297.000000,110,3925.000000
31,210.000000,113,4569.000000
26,171.000000,113,4280.000000
34,262.000000,115,4178.000000
37,477.000000,118,4024.000000
31,326.000000,119,4304.000000
25,214.000000,125,4258.000000
36,234.000000,129,4605.000000
34,430.000000,131,4742.000000
34,414.000000,132,4851.000000
35,304.000000,136,10098.000000
46,373.000000,139,9006.000000
32,358.000000,144,10020.000000
45,449.000000,152,5671.000000
50,322.000000,158,5557.000000
38,272.000000,161,9282.000000
49,347.000000,166,5861.000000
49,346.000000,168,5925.000000
48,397.000000,172,6071.000000
51,507.000000,176,6429.000000
47,499.000000,177,9323.000000
60,494.000000,180,6882.000000
49,577.000000,184,7776.000000
52,618.000000,187,7582.000000
61,564.000000,188,6648.000000
51,498.000000,192,6968.000000
57,603.000000,197,7105.000000
61,524.000000,197,7073.000000
48,273.000000,201,4992.000000
63,345.000000,204,10563.000000
