request_number request_time update_number update_time
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,0,0.000000
0,0.000000,1,80.000000
0,0.000000,1,94.000000
0,0.000000,1,64.000000
0,0.000000,1,51.000000
1,6.000000,1,52.000000
0,0.000000,1,53.000000
0,0.000000,1,53.000000
0,0.000000,1,52.000000
1,9.000000,1,65.000000
0,0.000000,1,81.000000
0,0.000000,1,64.000000
0,0.000000,1,52.000000
1,6.000000,1,54.000000
0,0.000000,1,54.000000
0,0.000000,1,52.000000
0,0.000000,1,51.000000
1,4.000000,1,53.000000
0,0.000000,1,53.000000
0,0.000000,1,54.000000
0,0.000000,1,53.000000
1,9.000000,1,78.000000
0,0.000000,1,52.000000
0,0.000000,1,54.000000
0,0.000000,1,53.000000
1,7.000000,1,67.000000
0,0.000000,1,52.000000
0,0.000000,1,86.000000
0,0.000000,1,84.000000
1,7.000000,1,52.000000
0,0.000000,1,55.000000
0,0.000000,1,52.000000
0,0.000000,1,53.000000
1,6.000000,1,53.000000
0,0.000000,1,52.000000
0,0.000000,1,54.000000
0,0.000000,1,53.000000
1,6.000000,1,54.000000
0,0.000000,1,54.000000
0,0.000000,1,54.000000
0,0.000000,1,57.000000
1,12.000000,1,63.000000
0,0.000000,1,51.000000
0,0.000000,1,54.000000
0,0.000000,1,112.000000
1,6.000000,1,54.000000
0,0.000000,1,54.000000
0,0.000000,1,59.000000
0,0.000000,1,53.000000
1,6.000000,1,54.000000
0,0.000000,1,64.000000
0,0.000000,1,54.000000
0,0.000000,1,54.000000
1,6.000000,1,52.000000
0,0.000000,1,55.000000
0,0.000000,2,106.000000
0,0.000000,2,95.000000
1,5.000000,2,93.000000
0,0.000000,2,92.000000
1,4.000000,2,97.000000
0,0.000000,2,169.000000
